Prevalence,FailureToTreatPercentage,UnnecessaryUsePercentage
0.722,0.16171454436702823,0.0
0.724,0.16171454436702823,0.0
0.726,0.16171454436702823,0.0
0.728,0.16171454436702823,0.0
0.73,0.16171454436702823,0.0
0.732,0.16171454436702823,0.0
0.734,0.16171454436702823,0.0
0.736,0.16171454436702823,0.0
0.738,0.16171454436702823,0.0
0.74,0.16171454436702823,0.0
0.742,0.16171454436702823,0.0
0.744,0.16171454436702823,0.0
0.746,0.16171454436702823,0.0
0.748,0.16171454436702823,0.0
0.75,0.16171454436702823,0.0
0.752,0.16171454436702823,0.0
0.754,0.16171454436702823,0.0
0.756,0.16171454436702823,0.0
0.758,0.16171454436702823,0.0
0.76,0.16171454436702823,0.0
0.762,0.16171454436702823,0.0
0.764,0.16171454436702823,0.0
0.766,0.16171454436702823,0.0
0.768,0.16171454436702823,0.0
0.77,0.16171454436702823,0.0
0.772,0.16171454436702823,0.0
0.774,0.16171454436702823,0.0
0.776,0.16171454436702823,0.0
0.778,0.16171454436702823,0.0
0.78,0.16171454436702823,0.0
0.782,0.16171454436702823,0.0
0.784,0.16171454436702823,0.0
0.786,0.16171454436702823,0.0
0.788,0.16171454436702823,0.0
0.79,0.16171454436702823,0.0
0.792,0.16171454436702823,0.0
0.794,0.16171454436702823,0.0
0.796,0.16171454436702823,0.0
0.798,0.16171454436702823,0.0
0.8,0.16171454436702823,0.0
0.802,0.16171454436702823,0.0
0.804,0.16171454436702823,0.0
0.806,0.16171454436702823,0.0
0.808,0.16171454436702823,0.0
0.81,0.16171454436702823,0.0
0.812,0.16171454436702823,0.0
0.8140000000000001,0.16171454436702823,0.0
0.8160000000000001,0.16171454436702823,0.0
0.8180000000000001,0.16171454436702823,0.0
0.8200000000000001,0.16171454436702823,0.0
0.8220000000000001,0.16171454436702823,0.0
0.8240000000000001,0.16171454436702823,0.0
0.8260000000000001,0.16171454436702823,0.0
0.8280000000000001,0.16171454436702823,0.0
0.8300000000000001,0.16171454436702823,0.0
0.8320000000000001,0.16171454436702823,0.0
0.834,0.16171454436702823,0.0
0.836,0.16171454436702823,0.0
0.838,0.16171454436702823,0.0
0.84,0.16171454436702823,0.0
0.842,0.16171454436702823,0.0
0.844,0.16171454436702823,0.0
0.846,0.16171454436702823,0.0
0.848,0.16171454436702823,0.0
0.85,0.16171454436702823,0.0
0.852,0.16171454436702823,0.0
0.854,0.16171454436702823,0.0
0.856,0.16171454436702823,0.0
0.858,0.16171454436702823,0.0
0.86,0.16171454436702823,0.0
0.862,0.16171454436702823,0.0
0.864,0.16171454436702823,0.0
0.866,0.16171454436702823,0.0
0.868,0.16171454436702823,0.0
0.87,0.16171454436702823,0.0
0.872,0.16171454436702823,0.0
0.874,0.16171454436702823,0.0
0.876,0.16171454436702823,0.0
0.878,0.16171454436702823,0.0
0.88,0.16171454436702823,0.0
0.882,0.16171454436702823,0.0
0.884,0.16171454436702823,0.0
0.886,0.16171454436702823,0.0
0.888,0.16171454436702823,0.0
0.89,0.16171454436702823,0.0
0.892,0.16171454436702823,0.0
0.894,0.16171454436702823,0.0
0.896,0.16171454436702823,0.0
0.898,0.16171454436702823,0.0
0.9,0.16171454436702823,0.0
0.902,0.16171454436702823,0.0
0.904,0.16171454436702823,0.0
0.906,0.16171454436702823,0.0
0.908,0.16171454436702823,0.0
0.91,0.16171454436702823,0.0
0.912,0.16171454436702823,0.0
0.914,0.16171454436702823,0.0
0.916,0.16171454436702823,0.0
0.918,0.16171454436702823,0.0
0.92,0.16171454436702823,0.0
0.922,0.16171454436702823,0.0
0.924,0.16171454436702823,0.0
0.926,0.16171454436702823,0.0
0.928,0.16171454436702823,0.0
0.93,0.16171454436702823,0.0
0.932,0.16171454436702823,0.0
0.934,0.16171454436702823,0.0
0.936,0.16171454436702823,0.0
0.9380000000000001,0.16171454436702823,0.0
0.9400000000000001,0.16171454436702823,0.0
0.9420000000000001,0.16171454436702823,0.0
0.9440000000000001,0.16171454436702823,0.0
0.9460000000000001,0.16171454436702823,0.0
0.9480000000000001,0.16171454436702823,0.0
0.9500000000000001,0.16171454436702823,0.0
0.9520000000000001,0.16171454436702823,0.0
0.9540000000000001,0.16171454436702823,0.0
0.9560000000000001,0.16171454436702823,0.0
0.9580000000000001,0.16171454436702823,0.0
0.96,0.16171454436702823,0.0
0.962,0.16171454436702823,0.0
0.964,0.16171454436702823,0.0
0.966,0.16171454436702823,0.0
0.968,0.16171454436702823,0.0
0.97,0.16171454436702823,0.0
0.972,0.16171454436702823,0.0
0.974,0.16171454436702823,0.0
0.976,0.16171454436702823,0.0
0.978,0.16171454436702823,0.0
0.98,0.16171454436702823,0.0
0.982,0.16171454436702823,0.0
0.984,0.16171454436702823,0.0
0.986,0.16171454436702823,0.0
0.988,0.16171454436702823,0.0
0.99,0.16171454436702823,0.0
0.992,0.16171454436702823,0.0
0.994,0.16171454436702823,0.0
0.996,0.16171454436702823,0.0
0.998,0.16171454436702823,0.0
