Prevalence,FailureToTreat,UnnecessaryUse,Total,UnnecessaryUsePercentage,FailureToTreatPercentage,Sample
0.51,7259.0,459.0,45425.0,0.010104567969179967,0.15980187121629058,Top 10 sites
0.512,7259.0,459.0,45425.0,0.010104567969179967,0.15980187121629058,Top 10 sites
0.514,7259.0,459.0,45425.0,0.010104567969179967,0.15980187121629058,Top 10 sites
0.516,7259.0,459.0,45425.0,0.010104567969179967,0.15980187121629058,Top 10 sites
0.518,7259.0,459.0,45425.0,0.010104567969179967,0.15980187121629058,Top 10 sites
0.52,7259.0,459.0,45425.0,0.010104567969179967,0.15980187121629058,Top 10 sites
0.522,7259.0,459.0,45425.0,0.010104567969179967,0.15980187121629058,Top 10 sites
0.524,7259.0,459.0,45425.0,0.010104567969179967,0.15980187121629058,Top 10 sites
0.526,7259.0,459.0,45425.0,0.010104567969179967,0.15980187121629058,Top 10 sites
0.528,7259.0,459.0,45425.0,0.010104567969179967,0.15980187121629058,Top 10 sites
0.53,7259.0,459.0,45425.0,0.010104567969179967,0.15980187121629058,Top 10 sites
0.532,7418.0,318.0,45425.0,0.007000550357732526,0.16330214639515686,Top 10 sites
0.534,7418.0,318.0,45425.0,0.007000550357732526,0.16330214639515686,Top 10 sites
0.536,7418.0,318.0,45425.0,0.007000550357732526,0.16330214639515686,Top 10 sites
0.538,7418.0,318.0,45425.0,0.007000550357732526,0.16330214639515686,Top 10 sites
0.54,7502.0,246.0,45425.0,0.005415520088057237,0.16515134837644468,Top 10 sites
0.542,7502.0,246.0,45425.0,0.005415520088057237,0.16515134837644468,Top 10 sites
0.544,7502.0,246.0,45425.0,0.005415520088057237,0.16515134837644468,Top 10 sites
0.546,7502.0,246.0,45425.0,0.005415520088057237,0.16515134837644468,Top 10 sites
0.548,7502.0,246.0,45425.0,0.005415520088057237,0.16515134837644468,Top 10 sites
0.55,7502.0,246.0,45425.0,0.005415520088057237,0.16515134837644468,Top 10 sites
0.552,7502.0,246.0,45425.0,0.005415520088057237,0.16515134837644468,Top 10 sites
0.554,7502.0,246.0,45425.0,0.005415520088057237,0.16515134837644468,Top 10 sites
0.556,7502.0,246.0,45425.0,0.005415520088057237,0.16515134837644468,Top 10 sites
0.558,7502.0,246.0,45425.0,0.005415520088057237,0.16515134837644468,Top 10 sites
0.56,7611.0,160.0,45425.0,0.0035222894881673087,0.16755090809025866,Top 10 sites
0.562,7611.0,160.0,45425.0,0.0035222894881673087,0.16755090809025866,Top 10 sites
0.5640000000000001,7611.0,160.0,45425.0,0.0035222894881673087,0.16755090809025866,Top 10 sites
0.5660000000000001,7611.0,160.0,45425.0,0.0035222894881673087,0.16755090809025866,Top 10 sites
0.5680000000000001,7611.0,160.0,45425.0,0.0035222894881673087,0.16755090809025866,Top 10 sites
0.5700000000000001,7611.0,160.0,45425.0,0.0035222894881673087,0.16755090809025866,Top 10 sites
0.5720000000000001,7611.0,160.0,45425.0,0.0035222894881673087,0.16755090809025866,Top 10 sites
0.5740000000000001,7611.0,160.0,45425.0,0.0035222894881673087,0.16755090809025866,Top 10 sites
0.5760000000000001,7611.0,160.0,45425.0,0.0035222894881673087,0.16755090809025866,Top 10 sites
0.578,7611.0,160.0,45425.0,0.0035222894881673087,0.16755090809025866,Top 10 sites
0.58,7611.0,160.0,45425.0,0.0035222894881673087,0.16755090809025866,Top 10 sites
0.582,7741.0,66.0,45425.0,0.0014529444138690149,0.1704127682993946,Top 10 sites
0.584,7741.0,66.0,45425.0,0.0014529444138690149,0.1704127682993946,Top 10 sites
0.586,7741.0,66.0,45425.0,0.0014529444138690149,0.1704127682993946,Top 10 sites
0.588,7741.0,66.0,45425.0,0.0014529444138690149,0.1704127682993946,Top 10 sites
0.59,7741.0,66.0,45425.0,0.0014529444138690149,0.1704127682993946,Top 10 sites
0.592,7741.0,66.0,45425.0,0.0014529444138690149,0.1704127682993946,Top 10 sites
0.594,7820.0,12.0,45425.0,0.00026417171161254813,0.17215189873417722,Top 10 sites
0.596,7820.0,12.0,45425.0,0.00026417171161254813,0.17215189873417722,Top 10 sites
0.598,7820.0,12.0,45425.0,0.00026417171161254813,0.17215189873417722,Top 10 sites
0.6,7820.0,12.0,45425.0,0.00026417171161254813,0.17215189873417722,Top 10 sites
0.602,7820.0,12.0,45425.0,0.00026417171161254813,0.17215189873417722,Top 10 sites
0.604,7820.0,12.0,45425.0,0.00026417171161254813,0.17215189873417722,Top 10 sites
0.606,7820.0,12.0,45425.0,0.00026417171161254813,0.17215189873417722,Top 10 sites
0.608,7820.0,12.0,45425.0,0.00026417171161254813,0.17215189873417722,Top 10 sites
0.61,7820.0,12.0,45425.0,0.00026417171161254813,0.17215189873417722,Top 10 sites
0.612,7820.0,12.0,45425.0,0.00026417171161254813,0.17215189873417722,Top 10 sites
0.614,7820.0,12.0,45425.0,0.00026417171161254813,0.17215189873417722,Top 10 sites
0.616,7820.0,12.0,45425.0,0.00026417171161254813,0.17215189873417722,Top 10 sites
0.618,7820.0,12.0,45425.0,0.00026417171161254813,0.17215189873417722,Top 10 sites
0.62,7820.0,12.0,45425.0,0.00026417171161254813,0.17215189873417722,Top 10 sites
0.622,7820.0,12.0,45425.0,0.00026417171161254813,0.17215189873417722,Top 10 sites
0.624,7820.0,12.0,45425.0,0.00026417171161254813,0.17215189873417722,Top 10 sites
0.626,7820.0,12.0,45425.0,0.00026417171161254813,0.17215189873417722,Top 10 sites
0.628,7820.0,12.0,45425.0,0.00026417171161254813,0.17215189873417722,Top 10 sites
0.63,7820.0,12.0,45425.0,0.00026417171161254813,0.17215189873417722,Top 10 sites
0.632,7820.0,12.0,45425.0,0.00026417171161254813,0.17215189873417722,Top 10 sites
0.634,7820.0,12.0,45425.0,0.00026417171161254813,0.17215189873417722,Top 10 sites
0.636,7820.0,12.0,45425.0,0.00026417171161254813,0.17215189873417722,Top 10 sites
0.638,7820.0,12.0,45425.0,0.00026417171161254813,0.17215189873417722,Top 10 sites
0.64,7820.0,12.0,45425.0,0.00026417171161254813,0.17215189873417722,Top 10 sites
0.642,7820.0,12.0,45425.0,0.00026417171161254813,0.17215189873417722,Top 10 sites
0.644,7820.0,12.0,45425.0,0.00026417171161254813,0.17215189873417722,Top 10 sites
0.646,7820.0,12.0,45425.0,0.00026417171161254813,0.17215189873417722,Top 10 sites
0.648,7820.0,12.0,45425.0,0.00026417171161254813,0.17215189873417722,Top 10 sites
0.65,7820.0,12.0,45425.0,0.00026417171161254813,0.17215189873417722,Top 10 sites
0.652,7820.0,12.0,45425.0,0.00026417171161254813,0.17215189873417722,Top 10 sites
0.654,7820.0,12.0,45425.0,0.00026417171161254813,0.17215189873417722,Top 10 sites
0.656,7820.0,12.0,45425.0,0.00026417171161254813,0.17215189873417722,Top 10 sites
0.658,7820.0,12.0,45425.0,0.00026417171161254813,0.17215189873417722,Top 10 sites
0.66,7820.0,12.0,45425.0,0.00026417171161254813,0.17215189873417722,Top 10 sites
0.662,7820.0,12.0,45425.0,0.00026417171161254813,0.17215189873417722,Top 10 sites
0.664,7820.0,12.0,45425.0,0.00026417171161254813,0.17215189873417722,Top 10 sites
0.666,7820.0,12.0,45425.0,0.00026417171161254813,0.17215189873417722,Top 10 sites
0.668,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.67,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.672,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.674,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.676,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.678,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.68,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.682,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.684,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.686,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.6880000000000001,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.6900000000000001,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.6920000000000001,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.6940000000000001,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.6960000000000001,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.6980000000000001,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.7000000000000001,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.7020000000000001,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.704,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.706,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.708,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.71,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.712,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.714,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.716,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.718,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.72,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.722,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.724,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.726,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.728,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.73,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
0.732,7844.0,0.0,45425.0,0.0,0.17268024215740232,Top 10 sites
